standard_relation,standard_value,standard_units,standard_type,pchembl_value,data_validity_comment,potential_duplicate,assay_chembl_id,assay_type,description,canonical_smiles,molecule_chembl_id,target_chembl_id
=,90,nM,Ki,7.05,,0,CHEMBL657846,B,Inhibitory activity against human carbonic anhydrase II,CCCc1cc(-c2ccccc2)cc(CCC)[n+]1Cc1ccc(S(N)(=O)=O)cc1.[O-][Cl+3]([O-])([O-])[O-],CHEMBL352612,CHEMBL205
=,90,nM,Ki,7.05,,0,CHEMBL658042,B,Inhibitory activity against Human carbonic anhydrase II,NS(=O)(=O)c1ccc(CCNC(=O)CNCC(=O)O)cc1,CHEMBL32735,CHEMBL205
=,90,nM,Ki,7.05,,0,CHEMBL658043,B,Inhibitory activity against human recombinant carbonic anhydrase II (CA2),C[C@H](CCC(=O)OCCc1ccc(S(N)(=O)=O)cc1)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,CHEMBL3137784,CHEMBL205
=,90,nM,Ki,7.05,,0,CHEMBL907134,B,Inhibition of human cloned CA2 by CO2 hydration method,CO[C@H]1O[C@H](Cn2cc(CNC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)[C@@H](O)[C@H](O)[C@H]1O,CHEMBL410510,CHEMBL205
=,90,nM,Ki,7.05,,0,CHEMBL991856,B,Inhibition of human carbonic anhydrase 2 by stopped-flow CO2 hydration assay,Oc1ccc(O)cc1,CHEMBL537,CHEMBL205
=,90.2,nM,Ki,7.04,,0,CHEMBL4136600,B,Inhibition of recombinant human carbonic anhydrase 2 incubated for 15 mins by stopped flow CO2 hydrase assay,Cc1ccc(S(=O)(=O)N[C@H](C[Se]c2ccc(S(N)(=O)=O)cc2)Cc2ccccc2)cc1,CHEMBL4170420,CHEMBL205
=,90.3,nM,Ki,7.04,,0,CHEMBL3406244,B,Inhibition of human CA-2 using p-nitro-phenylacetate as substrate by Lineweaver-Burk plot analysis,Cc1ccc(S(=O)(=O)NC(=O)C2CC=CCC2C(=O)OCc2ccccc2)cc1,CHEMBL3402246,CHEMBL205
=,90.5,nM,Ki,7.04,,0,CHEMBL3992827,B,Binding affinity to recombinant human carbonic anhydrase 2 after 15 mins by stopped-flow CO2 hydration assay,Cn1nnc2c(C(=O)NCc3ccc(S(N)(=O)=O)cc3)ncn2c1=O,CHEMBL4072049,CHEMBL205
=,91,nM,Ki,7.04,,0,CHEMBL1029730,B,Inhibition of human recombinant full length CA2 by stopped-flow CO2 hydration method,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,CHEMBL1054,CHEMBL205
=,91,nM,Ki,7.04,,0,CHEMBL1926272,B,Inhibition of human recombinant full length CA2 preincubated for 15 mins by stopped flow CO2 hydration assay,COc1ccc2c(c1)CCN(S(N)(=O)=O)C2c1ccc(C#N)cc1,CHEMBL1923677,CHEMBL205
=,91,nM,Ki,7.04,,0,CHEMBL1960462,B,Inhibition of human wild type carbonic anhydrase 2 Gln92Val mutant expressed in Escherichia coli after 15 mins preincubation by stopped flow CO2 hydration assay,Nc1nnc(S(N)(=O)=O)s1,CHEMBL265674,CHEMBL205
=,91,nM,Ki,7.04,,0,CHEMBL3129541,B,Inhibition of human carbonic anhydrase 2 by stopped-flow CO2 hydrase assay,O=C1c2ccccc2S(=O)(=O)N1Cc1cccc(F)c1,CHEMBL3125546,CHEMBL205
=,91,nM,Ki,7.04,,0,CHEMBL3390527,B,Inhibition of human full length CA2 by stopped flow CO2 hydration assay,O=S(=O)(NO)NC1C=C[C@H](O)[C@@H](CO)O1,CHEMBL3343322,CHEMBL205
=,91,nM,Ki,7.04,,0,CHEMBL904078,B,Inhibition of human recombinant carbonic anhydrase 2 by CO2 hydration method,COc1ccc(S(=O)(=O)N(CC(=O)NO)OC(C)C)cc1,CHEMBL226439,CHEMBL205
=,91,nM,Ki,7.04,,0,CHEMBL938998,B,Inhibition of human recombinant CA2 by stopped flow CO2 hydration assay,Nc1nccc(Nc2ccc(S(N)(=O)=O)cc2)n1,CHEMBL6633,CHEMBL205
=,91.1,nM,Ki,7.04,,0,CHEMBL1167307,B,Inhibition of human cloned carbonic anhydrase 2 preincubated for 15 mins by stopped flow CO2 hydration assay,N#CCSc1ccncc1S(N)(=O)=O,CHEMBL1164420,CHEMBL205
=,91.2,nM,Ki,7.04,,0,CHEMBL4194344,B,Inhibition of recombinant human carbonic anhydrase 2 preincubated for 15 mins prior to testing measured for 10 to 100 secs by phenol red-based stopped-flow CO2 hydration assay,NS(=O)(=O)c1ccc(CCNC(=[Se])Nc2ccc3ccccc3c2)cc1,CHEMBL4218935,CHEMBL205
=,91.5,nM,Ki,7.04,,0,CHEMBL3602573,B,Inhibition of human carbonic anhydrase-2,NS(=O)(=O)c1ccc(/N=c2\scc(-c3ccc(Cl)cc3)n2C2CCCCC2)cc1,CHEMBL3601882,CHEMBL205
=,91.5,nM,Ki,7.04,,0,CHEMBL4231386,B,Inhibition of cytosolic human carbonic anhydrase 2 by stopped flow CO2 hydration assay,CCOC(=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccc(Cl)cc1,CHEMBL4246543,CHEMBL205
=,91.6,nM,Ki,7.04,,0,CHEMBL4153837,B,Inhibition of recombinant human carbonic anhydrase 2 assessed as inhibition of CO2 hydration preincubated for 15 mins prior to testing by phenol red based stopped-flow assay,NS(=O)(=O)c1ccc(N/N=C(\CS(=O)(=O)c2ccccc2)c2ccco2)cc1,CHEMBL4174359,CHEMBL205
=,91.9,nM,Ki,7.04,,0,CHEMBL3366665,B,Inhibition of human carbonic anhydrase 2 by stopped flow CO2 hydration assay,CC(C)(C)OC(=O)NCCCC(=O)NCCc1ccc(S(N)(=O)=O)cc1,CHEMBL3314168,CHEMBL205
=,92,nM,Ki,7.04,,0,CHEMBL657151,B,Inhibitory activity against human isoenzyme Carbonic anhydrase II,CC(C(=O)NO)N(Cc1ccccc1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CHEMBL123041,CHEMBL205
=,92,nM,Ki,7.04,,0,CHEMBL658043,B,Inhibitory activity against human recombinant carbonic anhydrase II (CA2),C[C@H](CCC(=O)OCc1ccc(S(N)(=O)=O)cc1)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,CHEMBL3138163,CHEMBL205
=,92,nM,Ki,7.04,,0,CHEMBL828777,B,Inhibitory activity against Carbonic anhydrase II,Cc1ccccc1S(=O)(=O)NC(=O)NNC(=O)c1ccccc1S(N)(=O)=O,CHEMBL179682,CHEMBL205
=,92.4,nM,Ki,7.03,,0,CHEMBL4045526,B,Inhibition of human CA2 pre-incubated for 10 mins by stopped-flow CO2 hydrase assay,NS(=O)(=O)c1ccc(-n2c(=O)c3ccccc3c3ccccc3c2=O)cc1,CHEMBL4073974,CHEMBL205
=,92.5,nM,Ki,7.03,,0,CHEMBL4189834,B,Inhibition of recombinant human carbonic anhydrase-2 incubated for 15 mins by stopped-flow CO2 hydrase assay,COc1ccc2c(c1)c(CC(=O)Nc1ccc(S(N)(=O)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL4206567,CHEMBL205
=,92.6,nM,Ki,7.03,,0,CHEMBL4231386,B,Inhibition of cytosolic human carbonic anhydrase 2 by stopped flow CO2 hydration assay,NNC(=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccccn1,CHEMBL4244589,CHEMBL205
=,92.7,nM,Ki,7.03,,0,CHEMBL4152968,B,Inhibition of human cytosolic carbonic anhydrase 2 assessed as inhibition of CO2 hydration preincubated for 15 mins prior to testing by phenol red based stopped-flow CO2 hydration assay,NS(=O)(=O)c1ccc(C(=O)N2CCN(C(=O)Cc3ccccc3)[C@@H](Cc3ccccc3)C2)cc1,CHEMBL4163090,CHEMBL205
=,93,nM,Ki,7.03,,0,CHEMBL1048174,B,Inhibition of human cloned full length carbonic anhydrase 2 by stopped flow CO2 hydration assay,CNc1ccc(/N=N/c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL571371,CHEMBL205
=,93,nM,Ki,7.03,,0,CHEMBL1692289,B,Inhibition of human carbonic anhydrase 2 by CO2 hydration assay,NS(=O)(=O)OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,CHEMBL1688314,CHEMBL205
=,93,nM,Ki,7.03,,0,CHEMBL3122609,B,Inhibition of human cytosolic carbonic anhydrase 2 by stopped flow CO2 hydration assay,NS(=O)(=O)c1ccc(-c2nnc3n2N=C(c2ccc(F)cc2)CS3)cc1,CHEMBL3121756,CHEMBL205
=,93.8,nM,Ki,7.03,,0,CHEMBL1167307,B,Inhibition of human cloned carbonic anhydrase 2 preincubated for 15 mins by stopped flow CO2 hydration assay,COc1ccncc1S(N)(=O)=O,CHEMBL1165321,CHEMBL205
=,93.9,nM,Ki,7.03,,0,CHEMBL4273051,B,Inhibition of human recombinant carbonic anhydrase 2 assessed as CO2 hydration preincubated for 15 mins prior to testing measured for 10 to 100 secs by phenol red dye-based stopped-flow assay,NS(=O)(=O)c1ccc(N/N=C/c2ccc(N3CCN(C(=O)OCc4ccccc4)CC3)cc2)cc1,CHEMBL4279656,CHEMBL205
=,94,nM,Ki,7.03,,0,CHEMBL3386553,B,Inhibition of human recombinant carbonic anhydrase 2 by stopped-flow CO2 hydration assay,CC(=O)OC[C@H]1O[C@@H](S(=O)(=O)NCCOS(N)(=O)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CHEMBL3342247,CHEMBL205
=,94,nM,Ki,7.03,,0,CHEMBL3390527,B,Inhibition of human full length CA2 by stopped flow CO2 hydration assay,CC(=O)OC[C@H]1OC(NS(=O)(=O)NO)C=C[C@@H]1OC(C)=O,CHEMBL3343177,CHEMBL205
=,94,nM,Ki,7.03,,0,CHEMBL3390527,B,Inhibition of human full length CA2 by stopped flow CO2 hydration assay,CC(=O)O[C@@H]1C=CC(NS(=O)(=O)NO)O[C@H]1C,CHEMBL3343181,CHEMBL205
=,94,nM,Ki,7.03,,0,CHEMBL3767548,B,Inhibition of human carbonic anhydrase 2 preincubated for 15 mins by CO2 hydrase stopped flow assay,NS(=O)(=O)c1ccc(CO)cc1,CHEMBL6919,CHEMBL205
=,94,nM,Ki,7.03,,0,CHEMBL4273916,B,Inhibition of recombinant human carbonic anhydrase 2 incubated for 15 mins prior to testing by stopped flow CO2 hydration assay,C=CCN1C(=O)C(=NNC(=O)c2ccc(S(N)(=O)=O)cc2)c2ccccc21,CHEMBL4283110,CHEMBL205
=,94,nM,Ki,7.03,,0,CHEMBL658042,B,Inhibitory activity against Human carbonic anhydrase II,NS(=O)(=O)c1ccc(CCOC(=O)CN(CC(=O)O)CC(=O)O)cc1,CHEMBL35194,CHEMBL205
=,94,nM,Ki,7.03,,0,CHEMBL658042,B,Inhibitory activity against Human carbonic anhydrase II,NS(=O)(=O)c1ccc(CCOC(=O)CN(CCN(CC(=O)O)c2ccccc2O)c2ccccc2O)cc1,CHEMBL35484,CHEMBL205
=,94,nM,Ki,7.03,,0,CHEMBL828777,B,Inhibitory activity against Carbonic anhydrase II,NS(=O)(=O)c1ccccc1C(=O)NNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,CHEMBL180012,CHEMBL205
=,94,nM,Ki,7.03,,0,CHEMBL861559,B,Inhibition of human recombinant carbonic anhydrase 2 by stopped-flow CO2 hydrase assay,CC(C)(C)c1ccc(S(=O)(=O)CCNc2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL204049,CHEMBL205
=,94,nM,Ki,7.03,,0,CHEMBL867416,B,Inhibition of human recombinant carbonic anhydrase 2 by stopped-flow CO2 hydrase assay,NS(=O)(=O)c1ccc(NC(=O)CCSSCCC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL209732,CHEMBL205
=,94,nM,Ki,7.03,,0,CHEMBL904078,B,Inhibition of human recombinant carbonic anhydrase 2 by CO2 hydration method,COc1ccc(S(=O)(=O)N(OC(C)C)C(C(=O)NO)C(C)C)cc1,CHEMBL442057,CHEMBL205
=,94.2,nM,Ki,7.03,,0,CHEMBL4034206,B,Inhibition of human carbonic anhydrase 2 incubated for 10 mins by stopped flow CO2 hydrase assay,NS(=O)(=O)c1cccc(/N=C/c2ccc(/C=N/c3cccc(S(N)(=O)=O)c3)cc2)c1,CHEMBL4097076,CHEMBL205
=,94.3,nM,Ki,7.03,,0,CHEMBL4256842,B,Inhibition of human CA2 assessed as enzyme inhibitor complex formation preincubated for 15 mins and measured for 10 to 100 secs by phenol red dye based stopped-flow CO2 hydrase assay,Cc1ccc(C)c(NC(=O)Nc2cc(S(N)(=O)=O)ccc2O)c1,CHEMBL4286620,CHEMBL205
=,94.4,nM,Ki,7.03,,0,CHEMBL1167307,B,Inhibition of human cloned carbonic anhydrase 2 preincubated for 15 mins by stopped flow CO2 hydration assay,NS(=O)(=O)c1cnccc1Oc1ccc(F)cc1,CHEMBL1163599,CHEMBL205
=,94.4,nM,Ki,7.03,,0,CHEMBL3602143,B,Inhibition of human recombinant carbonic anhydrase-2 pre-incubated for 15 mins by stopped-flow CO2 hydration assay,O=C(Nc1ccc(O)cc1)N1CCN(Cc2ccccc2)CC1,CHEMBL3601541,CHEMBL205
=,94.5,nM,Ki,7.03,,0,CHEMBL1167307,B,Inhibition of human cloned carbonic anhydrase 2 preincubated for 15 mins by stopped flow CO2 hydration assay,N#Cc1ccc(Oc2ccncc2S(N)(=O)=O)cc1,CHEMBL1164572,CHEMBL205
=,94.5,nM,Ki,7.03,,0,CHEMBL4010464,B,Inhibition of recombinant human Carbonic anhydrase 2 assessed as reduction in CO2 hydration preincubated for 15 mins prior to testing measured for 10 to 100 secs by stopped-flow assay,Cc1nc(N(C)C(=O)Cc2ccc(-c3ccccc3)cc2)sc1S(=O)(=O)NCCO,CHEMBL4064934,CHEMBL205
=,94.8,nM,Ki,7.02,,0,CHEMBL1167307,B,Inhibition of human cloned carbonic anhydrase 2 preincubated for 15 mins by stopped flow CO2 hydration assay,NS(=O)(=O)c1cnccc1Sc1nc2ccc([N+](=O)[O-])cc2s1,CHEMBL1163951,CHEMBL205
=,94.8,nM,Ki,7.02,,0,CHEMBL4156068,B,Binding affinity to human carbonic anhydrase 2 by stopped flow CO2 hydration assay,NS(=O)(=O)c1ccc(-n2nnc(C(=O)c3ccccc3)c2C(F)(F)F)cc1,CHEMBL4163229,CHEMBL205
=,95,nM,Ki,7.02,,0,CHEMBL1246741,B,Inhibition of human cloned CA2 after 15 mins by stopped-flow CO2 hydration assay,NS(=O)(=O)c1cn(-c2ncnc3[nH]cnc23)ccc1=O,CHEMBL1240620,CHEMBL205
=,95,nM,Ki,7.02,,0,CHEMBL657193,B,Inhibition of human carbonic anhydrase II,NS(=O)(=O)Oc1ccc(-c2ccccc2)cc1,CHEMBL417287,CHEMBL205
=,95,nM,Ki,7.02,,0,CHEMBL658040,B,In vitro inhibitory activity against human carbonic anhydrase II (hCAII),NS(=O)(=O)c1ccc(NC(=O)Nc2c(F)c(F)c(F)c(F)c2F)c(Br)c1,CHEMBL94746,CHEMBL205
=,95,nM,Ki,7.02,,0,CHEMBL658042,B,Inhibitory activity against Human carbonic anhydrase II,NS(=O)(=O)c1ccc(CCOC(=O)CNCCNCC(=O)O)cc1,CHEMBL286999,CHEMBL205
=,95,nM,Ki,7.02,,0,CHEMBL904078,B,Inhibition of human recombinant carbonic anhydrase 2 by CO2 hydration method,COc1ccc(S(=O)(=O)N(CC(=O)NO)OCc2ccc(OCc3ccccc3)cc2)cc1,CHEMBL228176,CHEMBL205
=,95.1,nM,Ki,7.02,,0,CHEMBL4152968,B,Inhibition of human cytosolic carbonic anhydrase 2 assessed as inhibition of CO2 hydration preincubated for 15 mins prior to testing by phenol red based stopped-flow CO2 hydration assay,NS(=O)(=O)c1ccc(C(=O)N2CCN(S(=O)(=O)c3ccccc3)[C@@H](Cc3ccccc3)C2)cc1,CHEMBL4162104,CHEMBL205
=,95.1,nM,Ki,7.02,,0,CHEMBL4273916,B,Inhibition of recombinant human carbonic anhydrase 2 incubated for 15 mins prior to testing by stopped flow CO2 hydration assay,COc1ccc2c(c1)C(=NNC(=O)c1ccc(S(N)(=O)=O)cc1)C(=O)N2,CHEMBL4277403,CHEMBL205
=,95.4,nM,Ki,7.02,,0,CHEMBL2320623,B,Non-competitive inhibition of human erythrocytes carbonic anhydrase 2 esterase activity by Lineweaver-Burk plot analysis,CC(=O)/C(=N\Nc1cccc(-n2nc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)c(C(=O)O)c2-c2ccccc2)c1)C(=O)OC(C)(C)C,CHEMBL2314158,CHEMBL205
=,95.6,nM,Ki,7.02,,0,CHEMBL2344044,B,Inhibition of human recombinant carbonic anhydrase-2-mediated CO2 hydration preincubated for 10 mins by stopped-flow assay,NS(=O)(=O)c1ccccc1N1S(=O)(=O)c2ccccc2S1(=O)=O,CHEMBL2332772,CHEMBL205
=,95.64,nM,Ki,7.02,,0,CHEMBL3806792,B,Inhibition of human carbonic anhydrase 2 using saturated CO2 as substrate incubated for 10 mins prior to testing by stopped-flow CO2 hydrase assay,NS(=O)(=O)c1ccc(-n2cc(/C=N\Nc3nc(-c4cc5cc(Cl)ccc5oc4=O)cs3)c(-c3ccc(Cl)cc3)n2)cc1,CHEMBL3805886,CHEMBL205
=,95.8,nM,Ki,7.02,,0,CHEMBL4189834,B,Inhibition of recombinant human carbonic anhydrase-2 incubated for 15 mins by stopped-flow CO2 hydrase assay,COc1ccc2c(c1)c(CC(=O)NCCc1ccc(S(N)(=O)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL4215805,CHEMBL205
=,96,nM,Ki,7.02,,0,CHEMBL2424157,B,Inhibition of recombinant human cytosolic carbonic anhydrase 2 preincubated for 15 mins by stopped flow CO2 hydration assay,CN(C)c1ccc(C2C3=C(CC(C)(C)CC3=O)N(c3ccc(C(=O)Nc4ccc(S(N)(=O)=O)cc4)cc3)C3=C2C(=O)CC(C)(C)C3)cc1,CHEMBL2419983,CHEMBL205
=,96,nM,Ki,7.02,,0,CHEMBL2429047,B,Inhibition of human cytosolic carbonic anhydrase 2 preincubated for 15 mins at room temperature followed by 72 hrs at 4 degC by stopped flow CO2 hydration assay,NS(=O)(=O)c1ccc(N2C(=O)c3c(Br)c(Br)c(Br)c(Br)c3C2=O)c(F)c1,CHEMBL2424827,CHEMBL205
=,96,nM,Ki,7.02,,0,CHEMBL3385061,B,Inhibition of human carbonic anhydrase 2 preincubated for 15 mins by stopped-flow CO2 hydration assay,NS(=O)(=O)c1ccc(NC(=O)CSc2nc3ccc([N+](=O)[O-])cc3c(=S)n2Cc2ccccc2)cc1,CHEMBL3337997,CHEMBL205
=,96,nM,Ki,7.02,,0,CHEMBL3756217,B,Inhibition of recombinant human carbonic anhydrase 2 preincubated for 15 mins by stopped-flow CO2 hydration assay,NS(=O)(=O)c1ccc(Nc2ncc3c(n2)-c2ccccc2SC3)cc1,CHEMBL3753359,CHEMBL205
=,96,nM,Ki,7.02,,0,CHEMBL4035966,B,Inhibition of recombinant human carbonic anhydrase-2 assessed as reduction in CO2 hydration preincubated for 15 mins followed by CO2 addition measured for 10 to 100 secs by stopped-flow assay,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(F)cc2)cc1,CHEMBL1615281,CHEMBL205
=,96,nM,Ki,7.02,,0,CHEMBL657194,B,Inhibition of human recombinant carbonic anhydrase II (CA2),NS(=O)(=O)c1ccccc1NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CHEMBL433685,CHEMBL205
=,96,nM,Ki,7.02,,0,CHEMBL658043,B,Inhibitory activity against human recombinant carbonic anhydrase II (CA2),C[C@H](CCC(=O)NCc1ccc(S(N)(=O)=O)cc1)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,CHEMBL3138140,CHEMBL205
=,96,nM,Ki,7.02,,0,CHEMBL658046,B,Inhibitory effect on human Carbonic anhydrase II,CCCC(CCC)C(=O)NCc1ccc(S(N)(=O)=O)cc1,CHEMBL432626,CHEMBL205
=,96,nM,Ki,7.02,,0,CHEMBL904078,B,Inhibition of human recombinant carbonic anhydrase 2 by CO2 hydration method,COc1ccc(S(=O)(=O)N(CC(=O)NO)OC2C3CC4CC(C3)CC2C4)cc1,CHEMBL227567,CHEMBL205
=,96,nM,Ki,7.02,,0,CHEMBL904078,B,Inhibition of human recombinant carbonic anhydrase 2 by CO2 hydration method,COc1ccc(S(=O)(=O)N(CC(=O)NO)OCc2ccccc2)cc1,CHEMBL226438,CHEMBL205
=,96.1,nM,Ki,7.02,,0,CHEMBL2437889,B,Inhibition of human carbonic anhydrase 2 after 15 mins by stopped flow CO2 hydration assay,NS(=O)(=O)c1cnccc1N1CCN(c2ccccn2)CC1,CHEMBL2436883,CHEMBL205
=,97,nM,Ki,7.01,,0,CHEMBL1046598,B,Inhibition of human recombinant cytosolic carbonic anhydrase 2 by stopped-flow CO2 hydration assay,NS(=O)(=O)c1ccc(CCNC(=O)Cc2ccncc2)cc1,CHEMBL573381,CHEMBL205
=,97,nM,Ki,7.01,,0,CHEMBL1246741,B,Inhibition of human cloned CA2 after 15 mins by stopped-flow CO2 hydration assay,NS(=O)(=O)c1cn(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])ccc1=O,CHEMBL1242889,CHEMBL205
=,97,nM,Ki,7.01,,0,CHEMBL657192,B,Inhibitory activity against human carbonic anhydrase II.,CCCCCCCCCCCCCCCCOS(N)(=O)=O,CHEMBL152962,CHEMBL205
=,97,nM,Ki,7.01,,0,CHEMBL658042,B,Inhibitory activity against Human carbonic anhydrase II,NS(=O)(=O)c1ccc(CCOC(=O)CNCC(=O)O)cc1,CHEMBL286587,CHEMBL205
=,97,nM,Ki,7.01,,0,CHEMBL658043,B,Inhibitory activity against human recombinant carbonic anhydrase II (CA2),C[C@H](CCC(=O)OCc1ccc(S(N)(=O)=O)cc1)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,CHEMBL3138384,CHEMBL205
=,97,nM,Ki,7.01,,0,CHEMBL828777,B,Inhibitory activity against Carbonic anhydrase II,NS(=O)(=O)c1ccccc1C(=O)NNC(=O)NS(=O)(=O)c1ccc(F)cc1,CHEMBL175432,CHEMBL205
=,97,nM,Ki,7.01,,0,CHEMBL904078,B,Inhibition of human recombinant carbonic anhydrase 2 by CO2 hydration method,CCCCCCCCCCCCCCON(CC(=O)NO)S(=O)(=O)c1ccc(OC)cc1,CHEMBL227565,CHEMBL205
=,97.1,nM,Ki,7.01,,0,CHEMBL4045526,B,Inhibition of human CA2 pre-incubated for 10 mins by stopped-flow CO2 hydrase assay,NS(=O)(=O)c1ccc(-n2c(=O)c3ccc4c(=O)n(-c5ccc(S(N)(=O)=O)cc5)c(=O)c5ccc(c2=O)c3c45)cc1,CHEMBL4084340,CHEMBL205
=,97.4,nM,Ki,7.01,,0,CHEMBL4017666,B,Inhibition of human recombinant carbonic anhydrase 2 preincubated for 15 mins prior to testing measured for 10 to 100 secs by phenol red-based stopped-flow CO2 hydration assay,NS(=O)(=O)c1cccc(NC(=O)Nc2cccc([N+](=O)[O-])c2)c1,CHEMBL4088593,CHEMBL205
=,98,nM,Ki,7.01,,0,CHEMBL3107031,B,Inhibition of human CA2 cytosolic isoform after 15 mins by stopped-flow CO2 hydration assay,Cc1cc(S(=O)(=O)NC(=N)Nc2ccccc2S(N)(=O)=O)c(SCc2ccc(C(F)(F)F)cc2)cc1Cl,CHEMBL3104057,CHEMBL205
=,98,nM,Ki,7.01,,0,CHEMBL3608011,B,Inhibition of human carbonic anhydrase-2 incubated for 15 mins by stopped-flow CO2 hydration assay,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL3604411,CHEMBL205
=,98,nM,Ki,7.01,,0,CHEMBL657193,B,Inhibition of human carbonic anhydrase II,NS(=O)(=O)Oc1ccc(Oc2ccccc2)cc1,CHEMBL69322,CHEMBL205
=,98,nM,Ki,7.01,,0,CHEMBL657194,B,Inhibition of human recombinant carbonic anhydrase II (CA2),NS(=O)(=O)c1cc(S(N)(=O)=O)c(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(Cl)c1Cl,CHEMBL265112,CHEMBL205
=,98,nM,Ki,7.01,,0,CHEMBL657194,B,Inhibition of human recombinant carbonic anhydrase II (CA2),NS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(F)c1,CHEMBL342146,CHEMBL205
=,98,nM,Ki,7.01,,0,CHEMBL658043,B,Inhibitory activity against human recombinant carbonic anhydrase II (CA2),C[C@H](CCC(=O)OCc1ccc(S(N)(=O)=O)cc1)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,CHEMBL3138178,CHEMBL205
=,98,nM,Ki,7.01,,0,CHEMBL828765,B,Binding affinity towards human cytosolic carbonic anhydrase II,CP(=O)(O)O,CHEMBL122938,CHEMBL205
=,98,nM,Ki,7.01,,0,CHEMBL828795,B,Inhibitory activity against human carbonic anhydrase II expressed in Escherichia coli BL21,NS(=O)(=O)c1ccc(CCNc2nc(=O)[nH]c(=O)[nH]2)cc1,CHEMBL359997,CHEMBL205
=,98,nM,Ki,7.01,,0,CHEMBL869402,B,Inhibition of recombinant human cytosolic isozyme CA II,NS(=O)(=O)C(F)(F)c1ccc(Br)cc1,CHEMBL370854,CHEMBL205
=,98.1,nM,Ki,7.01,,0,CHEMBL3368142,B,Inhibition of recombinant human carbonic anhydrase 2 preincubated for 15 mins by stopped-flow CO2 hydrase Assay,NS(=O)(=O)c1c(F)c(F)c(-n2cc(CCBr)nn2)c(F)c1F,CHEMBL3326413,CHEMBL205
=,98.3,nM,Ki,7.01,,0,CHEMBL1821328,B,Inhibition of human cloned carbonic anhydrase 2 preincubated for 15 mins by stopped flow CO2 hydration assay,NS(=O)(=O)c1cnccc1-n1ccc(=O)cc1,CHEMBL1817905,CHEMBL205
=,98.4,nM,Ki,7.01,,0,CHEMBL4026022,B,Inhibition of recombinant human carbonic anhydrase 2 incubated for 15 mins prior to testing by stopped flow CO2 hydration assay,COc1ccc2nc(S)n(-c3cccc(S(N)(=O)=O)c3)c(=O)c2c1,CHEMBL4059504,CHEMBL205
=,99,nM,Ki,7,,0,CHEMBL828765,B,Binding affinity towards human cytosolic carbonic anhydrase II,O=P(O)(O)c1ccccc1,CHEMBL179801,CHEMBL205
=,99.6,nM,Ki,7,,0,CHEMBL3625047,B,Inhibition of human carbonic anhydrase 2 incubated for 6 hrs by stopped flow carbon-di-oxide hydrase assay,O=C(O)c1ccc(-n2cc(COc3ccc4ccc(=O)oc4c3)nn2)cc1,CHEMBL3623671,CHEMBL205
=,99.7,nM,Ki,7,,0,CHEMBL1926272,B,Inhibition of human recombinant full length CA2 preincubated for 15 mins by stopped flow CO2 hydration assay,COc1ccc2c(c1)CCN(S(N)(=O)=O)C2c1cccc(N)c1,CHEMBL1923682,CHEMBL205
